TeamId,TeamName,SubmissionDate,Score
324720,benjo,"2016-05-26 15:08:28",0.79947
325593,otivA,"2016-05-26 15:47:42",0.89443
327435,mandelbrot,"2016-05-26 16:40:58",0.80652
320811,MA,"2016-05-26 17:00:45",0.88141
328240,amsqr_run2,"2016-05-26 17:24:46",0.90909
329240,"Igor Pasechnik","2016-05-26 19:43:43",0.88000
325593,otivA,"2016-05-26 20:02:43",0.89458
330677,"Dmitry Grishin","2016-05-26 20:08:10",0.78042
321202,TheQuants,"2016-05-26 21:58:21",0.93277
327486,ZigZag,"2016-05-26 23:18:59",0.91896
321343,andrekos,"2016-05-27 01:25:40",0.92108
321343,andrekos,"2016-05-27 01:32:26",0.92161
320837,vrajs5,"2016-05-27 04:15:48",0.89282
320837,vrajs5,"2016-05-27 04:19:54",0.89350
321149,wajz,"2016-05-27 05:25:05",0.92802
322251,"8 + 9 = 11","2016-05-27 05:26:41",0.92843
324704,theFuture,"2016-05-27 05:27:20",0.79602
330867,Chippy,"2016-05-27 06:58:46",0.78472
329389,gown,"2016-05-27 07:09:16",0.90267
325430,Tracknut,"2016-05-27 07:34:24",0.83189
323575,"Edwin and Mark","2016-05-27 08:27:00",0.88456
322707,ADAD,"2016-05-27 08:41:30",0.93176
330358,SGWizards,"2016-05-27 10:03:43",0.64128
320871,CleverTeam,"2016-05-27 10:26:24",0.86711
329389,gown,"2016-05-27 10:42:00",0.90402
327046,pringleslion,"2016-05-27 11:50:33",0.88809
327046,pringleslion,"2016-05-27 12:00:29",0.88814
326632,"Alfiya Ismagilova","2016-05-27 12:00:50",0.89990
321343,andrekos,"2016-05-27 12:23:30",0.92298
321343,andrekos,"2016-05-27 12:27:19",0.92370
321343,andrekos,"2016-05-27 12:33:18",0.92397
331023,"Andrei Gorchakov","2016-05-27 13:51:47",0.74647
331022,"Paolo Vigori","2016-05-27 13:52:49",0.78394
325536,"Devil Team","2016-05-27 14:06:02",0.92032
325536,"Devil Team","2016-05-27 14:31:37",0.92312
331062,Johay,"2016-05-27 15:22:17",0.83102
321296,"Vikram Jha","2016-05-27 15:35:34",0.75204
321296,"Vikram Jha","2016-05-27 15:37:28",0.77726
325593,otivA,"2016-05-27 15:40:47",0.89481
321022,leventis_vamvakas,"2016-05-27 16:13:35",0.92911
321022,leventis_vamvakas,"2016-05-27 16:42:42",0.92955
324942,IlyaKozlov,"2016-05-27 19:17:02",0.86606
324720,benjo,"2016-05-27 20:22:51",0.81589
331172,fuzz,"2016-05-27 20:32:10",0.75451
331172,fuzz,"2016-05-27 21:40:52",0.78731
331201,dividedbyZero,"2016-05-27 22:21:53",0.49986
326632,"Alfiya Ismagilova","2016-05-27 22:21:58",0.90070
331201,dividedbyZero,"2016-05-27 22:29:30",0.77623
322643,"Группа крови - на рукаве","2016-05-27 23:42:17",0.79908
321343,andrekos,"2016-05-28 00:13:25",0.92519
321343,andrekos,"2016-05-28 00:17:25",0.92610
322643,"Группа крови - на рукаве","2016-05-28 00:57:53",0.80278
324704,theFuture,"2016-05-28 01:12:20",0.79698
331263,ShokhrukhUmriyaev,"2016-05-28 03:54:09",0.72410
331172,fuzz,"2016-05-28 03:57:39",0.81231
322643,"Группа крови - на рукаве","2016-05-28 04:05:15",0.81360
320607,JeffH,"2016-05-28 04:43:26",0.80503
320782,"Hyun Ook Ryu","2016-05-28 05:52:27",0.90524
320745,DataMinders,"2016-05-28 07:42:10",0.93157
320811,MA,"2016-05-28 07:54:35",0.88570
321022,leventis_vamvakas,"2016-05-28 11:58:05",0.93000
331093,Muller20,"2016-05-28 12:39:39",0.68763
331023,"Andrei Gorchakov","2016-05-28 12:41:20",0.76839
331093,Muller20,"2016-05-28 13:07:05",0.70670
335124,"Decision monkey","2016-05-28 13:49:36",0.76524
335124,"Decision monkey","2016-05-28 14:18:51",0.77883
327565,"Viktor Kifer","2016-05-28 14:29:11",0.85496
327565,"Viktor Kifer","2016-05-28 15:06:35",0.85612
331023,"Andrei Gorchakov","2016-05-28 15:41:13",0.79781
324720,benjo,"2016-05-28 16:15:24",0.81611
331480,plsnoverfit,"2016-05-28 16:29:45",0.77541
331480,plsnoverfit,"2016-05-28 17:10:57",0.79257
327486,ZigZag,"2016-05-28 17:17:29",0.92241
321149,wajz,"2016-05-28 17:24:58",0.92816
331263,ShokhrukhUmriyaev,"2016-05-28 17:34:21",0.73815
335124,"Decision monkey","2016-05-28 18:10:13",0.79089
331023,"Andrei Gorchakov","2016-05-28 18:25:43",0.79907
327948,sourish,"2016-05-28 18:38:00",0.75391
327948,sourish,"2016-05-28 18:50:19",0.75794
320811,MA,"2016-05-28 19:39:44",0.88623
329240,"Igor Pasechnik","2016-05-28 20:00:36",0.89399
327486,ZigZag,"2016-05-28 20:50:17",0.92444
324704,theFuture,"2016-05-28 21:24:52",0.80991
322643,"Группа крови - на рукаве","2016-05-28 21:31:02",0.81608
331201,dividedbyZero,"2016-05-28 22:00:04",0.77704
324704,theFuture,"2016-05-28 22:46:50",0.82162
331480,plsnoverfit,"2016-05-28 23:07:00",0.79276
331480,plsnoverfit,"2016-05-29 00:33:14",0.80794
331480,plsnoverfit,"2016-05-29 00:53:00",0.81217
324704,theFuture,"2016-05-29 02:06:13",0.82992
331645,"Humberto Brandão","2016-05-29 03:11:28",0.68918
331645,"Humberto Brandão","2016-05-29 03:44:51",0.79908
331645,"Humberto Brandão","2016-05-29 05:28:40",0.79921
331645,"Humberto Brandão","2016-05-29 05:36:41",0.80067
321343,andrekos,"2016-05-29 07:31:17",0.92673
327948,sourish,"2016-05-29 10:14:24",0.75901
323905,StringerBell,"2016-05-29 10:18:07",0.91486
325027,"Mark Peng","2016-05-29 10:23:50",0.88619
325027,"Mark Peng","2016-05-29 10:39:43",0.88882
327948,sourish,"2016-05-29 10:40:56",0.77486
331792,faisyous,"2016-05-29 11:26:13",0.75204
331480,plsnoverfit,"2016-05-29 12:34:44",0.81855
327467,"Mad Jack","2016-05-29 13:59:23",0.78394
322707,ADAD,"2016-05-29 14:07:55",0.93283
322707,ADAD,"2016-05-29 14:20:28",0.93428
321149,wajz,"2016-05-29 16:49:22",0.92866
321149,wajz,"2016-05-29 18:19:16",0.92868
331480,plsnoverfit,"2016-05-29 18:28:07",0.82267
321022,leventis_vamvakas,"2016-05-29 19:17:06",0.93021
324720,benjo,"2016-05-29 20:06:37",0.81645
329240,"Igor Pasechnik","2016-05-29 20:07:57",0.89689
326345,LetStats,"2016-05-29 20:39:33",0.75204
331774,Experts_Yde,"2016-05-29 21:08:41",0.72718
320745,DataMinders,"2016-05-29 21:19:06",0.93158
322251,"8 + 9 = 11","2016-05-29 21:19:32",0.92993
322251,"8 + 9 = 11","2016-05-29 21:21:12",0.92995
322251,"8 + 9 = 11","2016-05-29 21:22:11",0.93010
331201,dividedbyZero,"2016-05-29 22:36:42",0.78415
325507,eZ,"2016-05-29 23:07:32",0.82385
326263,VicCrome,"2016-05-29 23:11:05",0.78042
321343,andrekos,"2016-05-29 23:22:28",0.92747
331201,dividedbyZero,"2016-05-29 23:53:41",0.80250
331201,dividedbyZero,"2016-05-29 23:57:16",0.80507
331263,ShokhrukhUmriyaev,"2016-05-30 03:22:49",0.76378
323905,StringerBell,"2016-05-30 04:31:02",0.91605
328240,amsqr_run2,"2016-05-30 05:05:00",0.91111
328240,amsqr_run2,"2016-05-30 05:32:09",0.91294
324704,theFuture,"2016-05-30 05:39:14",0.83908
325095,Pseudo,"2016-05-30 06:31:20",0.78394
322251,"8 + 9 = 11","2016-05-30 07:30:48",0.93011
320891,ololobhi,"2016-05-30 07:55:18",0.92971
320811,MA,"2016-05-30 07:56:56",0.89988
320891,ololobhi,"2016-05-30 07:58:54",0.93037
320891,ololobhi,"2016-05-30 08:00:32",0.93042
321343,andrekos,"2016-05-30 09:51:10",0.92770
320745,DataMinders,"2016-05-30 11:10:00",0.93198
323914,Justfor,"2016-05-30 11:55:23",0.78436
320891,ololobhi,"2016-05-30 12:08:01",0.93207
320891,ololobhi,"2016-05-30 12:15:58",0.93243
332362,"Kenley Tan","2016-05-30 12:46:36",0.75204
332362,"Kenley Tan","2016-05-30 12:52:43",0.75237
332362,"Kenley Tan","2016-05-30 13:27:40",0.75339
328240,amsqr_run2,"2016-05-30 14:47:51",0.91304
321202,TheQuants,"2016-05-30 14:49:31",0.93375
323737,"Robert'); DROP TABLE leaderboard;--","2016-05-30 14:56:59",0.89673
331023,"Andrei Gorchakov","2016-05-30 15:58:15",0.90260
323737,"Robert'); DROP TABLE leaderboard;--","2016-05-30 16:00:04",0.89675
321022,leventis_vamvakas,"2016-05-30 17:48:49",0.93021
331023,"Andrei Gorchakov","2016-05-30 17:58:55",0.90578
332575,EvanVanNess,"2016-05-30 19:45:41",0.78394
332581,"The Bull","2016-05-30 19:54:52",0.61952
331093,Muller20,"2016-05-30 20:03:44",0.73318
331501,"Amine Benhalloum","2016-05-30 22:40:37",0.78396
326632,"Alfiya Ismagilova","2016-05-30 23:30:26",0.90595
326632,"Alfiya Ismagilova","2016-05-31 02:18:10",0.90780
332723,luoq,"2016-05-31 02:57:14",0.76210
332723,luoq,"2016-05-31 03:33:38",0.76784
323905,StringerBell,"2016-05-31 04:11:39",0.91728
321149,wajz,"2016-05-31 05:16:09",0.93114
323179,"Bhambhani Mohan","2016-05-31 05:33:04",0.78394
323737,"Robert'); DROP TABLE leaderboard;--","2016-05-31 06:44:55",0.89913
328694,DataMola,"2016-05-31 07:54:16",0.86407
328240,amsqr_run2,"2016-05-31 09:33:36",0.91408
328202,"Arvind Tolambiya","2016-05-31 09:47:47",0.78394
332886,"Balaji N","2016-05-31 10:04:13",0.78042
320891,ololobhi,"2016-05-31 10:16:35",0.93327
325269,"Reneboy P. Aguinaldo","2016-05-31 10:25:19",0.77726
332723,luoq,"2016-05-31 10:53:39",0.76784
322707,ADAD,"2016-05-31 12:15:35",0.93644
322707,ADAD,"2016-05-31 12:21:43",0.93727
332970,linhao,"2016-05-31 13:03:36",0.75295
321202,TheQuants,"2016-05-31 13:29:10",0.93458
321343,andrekos,"2016-05-31 13:47:02",0.92778
332989,"Nicolas LECLERCQ","2016-05-31 13:50:05",0.75204
333019,HRS_,"2016-05-31 14:40:50",0.75216
320891,ololobhi,"2016-05-31 14:55:05",0.93416
326210,SergioRincón,"2016-05-31 15:56:48",0.79908
323301,lalthan,"2016-05-31 17:32:08",0.77486
321022,leventis_vamvakas,"2016-05-31 18:06:54",0.93104
325825,Canivel,"2016-05-31 20:20:55",0.77486
325825,Canivel,"2016-05-31 20:24:50",0.78042
326632,"Alfiya Ismagilova","2016-05-31 22:34:06",0.90838
325507,eZ,"2016-06-01 00:32:39",0.83847
332723,luoq,"2016-06-01 01:26:02",0.78804
332723,luoq,"2016-06-01 05:03:52",0.80068
332723,luoq,"2016-06-01 10:45:47",0.80763
328694,DataMola,"2016-06-01 10:52:57",0.86827
322129,Cuñaaaaaos,"2016-06-01 11:52:15",0.78130
323575,"Edwin and Mark","2016-06-01 12:10:01",0.90814
333500,x0x0w1,"2016-06-01 13:03:58",0.75350
328240,amsqr_run2,"2016-06-01 14:32:05",0.91536
328240,amsqr_run2,"2016-06-01 14:44:11",0.91749
333569,BBM,"2016-06-01 15:06:12",0.78042
333586,"Paulo Pinto","2016-06-01 15:37:00",0.78400
327397,ShashankBassi,"2016-06-01 17:00:14",0.77486
321202,TheQuants,"2016-06-01 18:51:00",0.93613
329240,"Igor Pasechnik","2016-06-01 19:54:47",0.90183
320892,DL,"2016-06-01 20:13:36",0.78400
320892,DL,"2016-06-01 20:14:50",0.78400
322707,ADAD,"2016-06-01 20:23:16",0.93737
329389,gown,"2016-06-01 21:32:05",0.90524
331774,Experts_Yde,"2016-06-01 21:43:23",0.74375
321343,andrekos,"2016-06-01 23:21:04",0.92779
321343,andrekos,"2016-06-01 23:27:40",0.92790
331172,fuzz,"2016-06-01 23:48:46",0.89231
331172,fuzz,"2016-06-02 01:59:24",0.89380
332723,luoq,"2016-06-02 02:31:37",0.82881
322035,Brox,"2016-06-02 03:25:25",0.78400
331172,fuzz,"2016-06-02 03:50:24",0.90147
323905,StringerBell,"2016-06-02 03:54:55",0.91944
331172,fuzz,"2016-06-02 05:36:53",0.90587
324928,Obel,"2016-06-02 05:44:44",0.50065
327948,sourish,"2016-06-02 05:59:16",0.79247
332723,luoq,"2016-06-02 06:01:23",0.83649
322251,"8 + 9 = 11","2016-06-02 06:46:00",0.93051
321243,"Nilotpal Sinha","2016-06-02 06:56:28",0.78400
323575,"Edwin and Mark","2016-06-02 08:16:12",0.92004
327486,ZigZag,"2016-06-02 08:16:49",0.92445
333500,x0x0w1,"2016-06-02 09:00:58",0.76182
325095,Pseudo,"2016-06-02 10:55:46",0.78400
321022,leventis_vamvakas,"2016-06-02 12:31:45",0.93158
322876,"Changani Jagdish G","2016-06-02 12:43:12",0.78400
333977,"The Random Foresters","2016-06-02 13:50:35",0.53247
334028,!!!حماده,"2016-06-02 14:03:06",0.78225
334068,"Pietro Marini","2016-06-02 15:28:04",0.59291
330227,"GDA & Julien","2016-06-02 15:30:06",0.80101
320936,"Johnny Strings","2016-06-02 16:40:39",0.78400
321175,"Chris J.T. Auld","2016-06-02 17:49:00",0.78400
322251,"8 + 9 = 11","2016-06-02 18:23:44",0.93061
321202,TheQuants,"2016-06-02 18:55:10",0.93629
331172,fuzz,"2016-06-02 19:37:27",0.90950
333586,"Paulo Pinto","2016-06-02 21:16:39",0.79258
324720,benjo,"2016-06-02 23:14:06",0.81908
334226,prajjwaljaiswal,"2016-06-02 23:21:16",0.50065
323471,"Denis Medyantsev","2016-06-03 00:15:54",0.92505
331172,fuzz,"2016-06-03 01:14:01",0.91100
330567,mingtotti,"2016-06-03 02:49:58",0.79624
336224,"Vinh & Tam","2016-06-03 04:17:02",0.77730
327486,ZigZag,"2016-06-03 04:25:48",0.92458
336224,"Vinh & Tam","2016-06-03 05:00:50",0.78331
326082,"20/20 Foresight","2016-06-03 05:35:06",0.83139
321048,Etherqua,"2016-06-03 05:39:16",0.78400
336224,"Vinh & Tam","2016-06-03 06:16:14",0.78481
331172,fuzz,"2016-06-03 08:20:33",0.91747
334384,hirohiro,"2016-06-03 09:52:59",0.66004
332723,luoq,"2016-06-03 10:21:27",0.83654
327907,SergeyKochegarov,"2016-06-03 10:32:14",0.78400
325814,frist,"2016-06-03 10:52:53",0.78499
325507,eZ,"2016-06-03 11:02:57",0.84163
320801,HulkBulk,"2016-06-03 11:56:32",0.78400
330567,mingtotti,"2016-06-03 11:57:46",0.79950
330567,mingtotti,"2016-06-03 12:48:16",0.81100
334524,Laggle,"2016-06-03 13:48:44",0.75204
322251,"8 + 9 = 11","2016-06-03 15:01:46",0.93081
322251,"8 + 9 = 11","2016-06-03 15:22:06",0.93091
334607,"Kirill Alshewski","2016-06-03 16:59:18",0.78229
334607,"Kirill Alshewski","2016-06-03 17:03:43",0.78399
334621,"Datomics Group","2016-06-03 17:28:54",0.78400
321534,Reza,"2016-06-03 18:38:40",0.78400
321202,TheQuants,"2016-06-03 21:05:44",0.93709
321202,TheQuants,"2016-06-03 21:14:38",0.93843
334758,"Computer says no","2016-06-03 23:19:16",0.89120
331172,fuzz,"2016-06-04 00:10:23",0.91790
334791,brassmonkey,"2016-06-04 01:37:57",0.50065
334803,"Shane Soh","2016-06-04 03:37:20",0.75451
331172,fuzz,"2016-06-04 04:07:14",0.91826
332362,"Kenley Tan","2016-06-04 05:11:55",0.78400
322251,"8 + 9 = 11","2016-06-04 05:17:21",0.93130
322251,"8 + 9 = 11","2016-06-04 07:15:41",0.93131
320811,MA,"2016-06-04 07:20:51",0.90069
334791,brassmonkey,"2016-06-04 07:46:10",0.67502
334889,"LIN China","2016-06-04 09:26:44",0.78400
321202,TheQuants,"2016-06-04 09:27:12",0.93870
321149,wajz,"2016-06-04 09:33:29",0.93114
334028,!!!حماده,"2016-06-04 09:41:24",0.80314
331774,Experts_Yde,"2016-06-04 09:44:15",0.79923
334803,"Shane Soh","2016-06-04 10:55:24",0.78119
334929,"Lili Sun","2016-06-04 11:46:05",0.75204
322251,"8 + 9 = 11","2016-06-04 12:11:24",0.93251
334931,"Jorge Manrique","2016-06-04 14:40:31",0.62535
334931,"Jorge Manrique","2016-06-04 15:07:56",0.67705
335009,"Yves Crutain","2016-06-04 16:03:12",0.78208
327486,ZigZag,"2016-06-04 16:07:10",0.92584
327671,arnav,"2016-06-04 16:09:30",0.79822
331501,"Amine Benhalloum","2016-06-04 16:29:15",0.80645
325095,Pseudo,"2016-06-04 16:51:47",0.80317
335019,"Zhe LIN","2016-06-04 16:56:54",0.75526
323905,StringerBell,"2016-06-04 17:56:38",0.92000
321202,TheQuants,"2016-06-04 19:26:40",0.94208
331172,fuzz,"2016-06-04 19:30:38",0.91995
325095,Pseudo,"2016-06-04 20:09:21",0.82230
334791,brassmonkey,"2016-06-04 20:35:14",0.70993
327671,arnav,"2016-06-04 22:04:20",0.80813
328694,DataMola,"2016-06-04 22:20:31",0.86963
322707,ADAD,"2016-06-04 23:51:21",0.94031
324812,SOP,"2016-06-04 23:57:52",0.78400
327671,arnav,"2016-06-05 00:54:29",0.81121
321343,andrekos,"2016-06-05 01:36:40",0.92794
334803,"Shane Soh","2016-06-05 01:47:02",0.79545
322643,"Группа крови - на рукаве","2016-06-05 05:38:25",0.91039
331023,"Andrei Gorchakov","2016-06-05 06:25:35",0.90593
331023,"Andrei Gorchakov","2016-06-05 07:53:37",0.90622
329240,"Igor Pasechnik","2016-06-05 09:03:36",0.90336
329240,"Igor Pasechnik","2016-06-05 09:51:26",0.90452
335258,"Rob Wishart","2016-06-05 10:36:06",0.75204
320745,DataMinders,"2016-06-05 10:41:30",0.93214
329240,"Igor Pasechnik","2016-06-05 11:24:16",0.90490
331023,"Andrei Gorchakov","2016-06-05 11:33:00",0.90673
329240,"Igor Pasechnik","2016-06-05 11:56:00",0.90576
322707,ADAD,"2016-06-05 12:20:17",0.94197
329240,"Igor Pasechnik","2016-06-05 12:31:43",0.90660
322707,ADAD,"2016-06-05 12:33:50",0.94198
335339,Stoffel,"2016-06-05 15:24:04",0.75204
331023,"Andrei Gorchakov","2016-06-05 17:21:35",0.90933
326032,yuk,"2016-06-05 17:56:05",0.82941
334028,!!!حماده,"2016-06-05 18:36:24",0.82971
331480,plsnoverfit,"2016-06-05 18:57:06",0.82894
335420,WillCosby,"2016-06-05 19:35:43",0.64128
335420,WillCosby,"2016-06-05 19:37:10",0.75204
321149,wajz,"2016-06-05 20:36:03",0.93118
324942,IlyaKozlov,"2016-06-05 21:34:14",0.86622
326032,yuk,"2016-06-05 22:05:43",0.91735
324704,theFuture,"2016-06-05 22:20:00",0.89880
326032,yuk,"2016-06-05 22:24:57",0.91911
326632,"Alfiya Ismagilova","2016-06-05 23:38:53",0.90896
323046,default,"2016-06-05 23:43:09",0.78400
328240,amsqr_run2,"2016-06-05 23:51:12",0.92095
321671,SYNG,"2016-06-06 01:46:01",0.78436
327486,ZigZag,"2016-06-06 02:12:45",0.92762
320746,im,"2016-06-06 02:21:06",0.78436
326082,"20/20 Foresight","2016-06-06 03:41:15",0.84142
322035,Brox,"2016-06-06 03:47:48",0.78436
335532,"Stephen McInerney","2016-06-06 04:25:08",0.60709
324704,theFuture,"2016-06-06 05:00:48",0.91495
321048,Etherqua,"2016-06-06 05:03:53",0.78436
329240,"Igor Pasechnik","2016-06-06 05:07:20",0.90792
321349,rognar,"2016-06-06 05:41:22",0.91441
321337,(/\),"2016-06-06 06:42:21",0.78436
322251,"8 + 9 = 11","2016-06-06 06:43:20",0.93287
321243,"Nilotpal Sinha","2016-06-06 07:15:53",0.78436
320892,DL,"2016-06-06 07:39:19",0.78436
321738,foolius,"2016-06-06 07:39:29",0.78370
320892,DL,"2016-06-06 07:46:38",0.78436
335627,teitlax,"2016-06-06 09:05:38",0.78436
325814,frist,"2016-06-06 09:11:38",0.79330
321738,foolius,"2016-06-06 10:07:06",0.78414
326632,"Alfiya Ismagilova","2016-06-06 10:37:08",0.91226
322129,Cuñaaaaaos,"2016-06-06 11:21:41",0.85236
332723,luoq,"2016-06-06 11:23:05",0.83714
325507,eZ,"2016-06-06 11:30:25",0.85026
320814,"Rikki & Dowakin","2016-06-06 12:13:04",0.72377
335720,"Antoine Schwartz","2016-06-06 12:29:27",0.76905
334803,"Shane Soh","2016-06-06 12:58:21",0.79783
322970,"Revenge of the Dodo","2016-06-06 13:19:39",0.78436
323714,jdl37,"2016-06-06 14:03:32",0.78400
335748,"Alex Kruse","2016-06-06 14:14:51",0.61952
335766,DEAL,"2016-06-06 14:45:04",0.79384
333500,x0x0w1,"2016-06-06 15:00:26",0.88797
331263,ShokhrukhUmriyaev,"2016-06-06 16:11:57",0.77839
320814,"Rikki & Dowakin","2016-06-06 16:21:21",0.78670
324353,"Sergei Bugrov","2016-06-06 16:42:48",0.78436
329240,"Igor Pasechnik","2016-06-06 17:17:46",0.90817
329240,"Igor Pasechnik","2016-06-06 17:35:17",0.90847
323766,"Manas Ranjan Kar","2016-06-06 17:48:24",0.78436
329240,"Igor Pasechnik","2016-06-06 17:53:27",0.90908
321534,Reza,"2016-06-06 18:33:17",0.78436
335847,Luciferase,"2016-06-06 18:39:41",0.78391
320814,"Rikki & Dowakin","2016-06-06 19:02:11",0.79643
335766,DEAL,"2016-06-06 19:03:52",0.79612
334758,"Computer says no","2016-06-06 22:39:54",0.89132
321343,andrekos,"2016-06-06 23:43:58",0.92798
332723,luoq,"2016-06-07 03:35:36",0.89558
328240,amsqr_run2,"2016-06-07 04:40:11",0.92351
325814,frist,"2016-06-07 05:13:06",0.79998
321020,"Vishanta Rayamajhi","2016-06-07 05:27:29",0.78436
321343,andrekos,"2016-06-07 06:52:50",0.92815
321738,foolius,"2016-06-07 06:57:00",0.78426
333500,x0x0w1,"2016-06-07 07:00:16",0.89637
320814,"Rikki & Dowakin","2016-06-07 07:43:49",0.80747
333500,x0x0w1,"2016-06-07 09:52:57",0.89835
321149,wajz,"2016-06-07 10:17:19",0.93120
333500,x0x0w1,"2016-06-07 10:52:41",0.89851
330567,mingtotti,"2016-06-07 12:16:24",0.81243
327486,ZigZag,"2016-06-07 12:19:16",0.92787
320814,"Rikki & Dowakin","2016-06-07 12:34:09",0.81732
330567,mingtotti,"2016-06-07 13:23:24",0.81712
336256,"Roman Alyoshkin","2016-06-07 15:33:37",0.76215
336273,"Adam Tetelman","2016-06-07 16:07:26",0.50065
321343,andrekos,"2016-06-07 16:37:14",0.92827
336256,"Roman Alyoshkin","2016-06-07 17:04:41",0.77077
325936,JigyasuJuneja,"2016-06-07 18:37:27",0.78436
336350,DK,"2016-06-07 18:55:28",0.78436
328240,amsqr_run2,"2016-06-07 19:35:41",0.92676
329240,"Igor Pasechnik","2016-06-07 20:04:46",0.90930
336256,"Roman Alyoshkin","2016-06-07 20:42:52",0.79668
335258,"Rob Wishart","2016-06-07 21:15:32",0.77573
326105,"Lambor \m/","2016-06-07 22:40:46",0.78436
330227,"GDA & Julien","2016-06-07 22:45:30",0.80309
336366,qriss471,"2016-06-07 23:18:07",0.51484
325027,"Mark Peng","2016-06-08 00:00:58",0.91314
321343,andrekos,"2016-06-08 00:16:43",0.92838
325027,"Mark Peng","2016-06-08 00:17:20",0.91332
333500,x0x0w1,"2016-06-08 05:01:00",0.90073
333500,x0x0w1,"2016-06-08 05:20:07",0.90177
323040,:-),"2016-06-08 06:07:29",0.50065
332723,luoq,"2016-06-08 06:11:24",0.90249
336541,happyleo,"2016-06-08 06:13:48",0.75513
327087,"Vladimir Larin","2016-06-08 06:24:24",0.78655
330567,mingtotti,"2016-06-08 07:29:24",0.82555
320891,ololobhi,"2016-06-08 09:09:11",0.93630
325814,frist,"2016-06-08 10:37:49",0.80164
326632,"Alfiya Ismagilova","2016-06-08 11:22:43",0.91310
321321,Li-Der,"2016-06-08 11:32:48",0.79565
322251,"8 + 9 = 11","2016-06-08 11:35:37",0.93294
322251,"8 + 9 = 11","2016-06-08 11:40:25",0.93339
321343,andrekos,"2016-06-08 12:21:51",0.92840
327087,"Vladimir Larin","2016-06-08 12:25:20",0.86444
321343,andrekos,"2016-06-08 12:32:47",0.92848
331774,Experts_Yde,"2016-06-08 12:59:51",0.80487
327087,"Vladimir Larin","2016-06-08 13:01:44",0.86569
327486,ZigZag,"2016-06-08 13:30:21",0.92835
322707,ADAD,"2016-06-08 13:42:33",0.94247
336766,bokzq,"2016-06-08 13:54:57",0.65942
336768,Zach,"2016-06-08 14:08:58",0.77585
336290,jayjay,"2016-06-08 14:12:53",0.90850
320891,ololobhi,"2016-06-08 14:48:54",0.93637
325430,Tracknut,"2016-06-08 14:52:12",0.91717
321296,"Vikram Jha","2016-06-08 15:21:48",0.78347
325430,Tracknut,"2016-06-08 15:43:25",0.91736
334621,"Datomics Group","2016-06-08 15:53:56",0.78436
334028,!!!حماده,"2016-06-08 15:59:39",0.84084
333959,"Victor Titor","2016-06-08 15:59:52",0.89775
335258,"Rob Wishart","2016-06-08 16:19:13",0.79164
336844,"Venkata Dikshit","2016-06-08 16:37:38",0.75204
324720,benjo,"2016-06-08 16:55:46",0.91058
325593,otivA,"2016-06-08 17:32:44",0.90530
328240,amsqr_run2,"2016-06-08 17:53:15",0.92935
336893,BrilliantStartUps,"2016-06-08 18:14:34",0.78436
329240,"Igor Pasechnik","2016-06-08 18:38:29",0.91388
336926,"Soumojit Kumar","2016-06-08 18:51:31",0.61952
336926,"Soumojit Kumar","2016-06-08 18:53:21",0.77726
326632,"Alfiya Ismagilova","2016-06-08 19:40:50",0.91344
329240,"Igor Pasechnik","2016-06-08 20:10:02",0.91568
336120,"Viacheslav Dubrov","2016-06-08 20:49:39",0.77619
337019,SaileshMohanty,"2016-06-08 21:11:19",0.78436
324720,benjo,"2016-06-08 22:03:46",0.91149
322276,caiomsouza,"2016-06-08 22:26:07",0.78436
337071,VILab,"2016-06-08 23:15:26",0.90139
326632,"Alfiya Ismagilova","2016-06-09 00:58:42",0.91380
337128,"Gal Oshri","2016-06-09 02:09:47",0.87592
325814,frist,"2016-06-09 03:23:04",0.80212
332723,luoq,"2016-06-09 05:52:11",0.90954
337210,CVegas,"2016-06-09 06:12:32",0.78436
337219,"Sunil Vd","2016-06-09 06:24:43",0.64128
333500,x0x0w1,"2016-06-09 06:34:33",0.90361
320891,ololobhi,"2016-06-09 07:32:13",0.93650
320891,ololobhi,"2016-06-09 07:34:19",0.93692
336256,"Roman Alyoshkin","2016-06-09 07:35:11",0.79765
333500,x0x0w1,"2016-06-09 07:38:41",0.90446
321842,"Pavel Blinov","2016-06-09 08:17:10",0.76746
337280,"Sandeep Devagiri","2016-06-09 08:42:29",0.50065
337280,"Sandeep Devagiri","2016-06-09 08:47:07",0.76228
327087,"Vladimir Larin","2016-06-09 09:30:06",0.86932
325814,frist,"2016-06-09 09:48:07",0.81221
320871,CleverTeam,"2016-06-09 09:56:52",0.90443
333959,"Victor Titor","2016-06-09 10:02:47",0.89778
327087,"Vladimir Larin","2016-06-09 11:27:03",0.87794
337360,cdjb,"2016-06-09 12:12:20",0.50065
327087,"Vladimir Larin","2016-06-09 12:44:41",0.88498
327087,"Vladimir Larin","2016-06-09 13:24:54",0.88512
333959,"Victor Titor","2016-06-09 13:28:41",0.90701
322707,ADAD,"2016-06-09 14:37:35",0.94249
337380,"Alexander Kuznetsov","2016-06-09 14:57:34",0.58363
337380,"Alexander Kuznetsov","2016-06-09 15:04:52",0.62887
321202,TheQuants,"2016-06-09 16:13:00",0.94372
333500,x0x0w1,"2016-06-09 16:15:55",0.90585
337469,DanielMaronde,"2016-06-09 16:16:04",0.77256
321321,Li-Der,"2016-06-09 17:58:53",0.91582
336290,jayjay,"2016-06-09 18:02:30",0.91135
